Team,CO,Component,SubComponent,Folder,File
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CrossPlots3D,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CrossPlots3DMultiWells,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CrossPlotsAA,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CrossPlotsAAMultiWells,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CrossPlotsAVA,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CrossPlotTemplates,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\CumulativeDipPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Curtain section,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\DashboardTemplate,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\DashBoardTemplates,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Data,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\DataSelection,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\DecisionTrees,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\DepthArrayPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\ExternalFiles,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\FieldMap,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\FieldPlot,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\GrainSizeAnalyses,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Groups,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Headers,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\HierarchicalGroupings,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Histogram2DMultiWells,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\HistogramAL,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Histograms,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\HistogramTemplates,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Images,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Kriging,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Layouts,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\LinePlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\LinePlotTemplates,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Logpetro,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Low resistivity pay,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Maps,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixBoxPlot,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixBoxPlotByZone,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixCrossPlot,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixCrossPlotHisto,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixDashBoard,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixHisto,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MatrixPlotAcp,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MineralInversion,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Mineralo,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\MLPClassifier,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Networks,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Normalisation,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Palettes,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\patterns,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PCA,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PickettPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PieCharts,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PieChartTemplates,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PolarPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PolarPlotsMultiWells,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\ProjectParameters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\PythonScripts,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Quanti,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Regression,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Reports,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Shale Distribution,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\SpectrumMultiWells,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Spectrums,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Starplots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Statistics,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Symbols,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Temp,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Temp\Export,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Temp\Import,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\TemplateTracks,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\TernaryPlot,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Texts,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Thin bed analysis,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Trash,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Various,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WalkoutPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Waveform,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WBCGPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WellGroups,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Wells2,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Wells2\Header,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WellsFilters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WellsParameters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WellViewer3D,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WorkflowManager,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\WorkflowParameters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\Workspace,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Trash\ZonesParameters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Various,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WalkoutPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Waveform,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WBCGPlots,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WellGroups,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Wells2,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Wells2\Header,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WellsFilters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WellsParameters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WellViewer3D,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WorkflowManager,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\WorkflowParameters,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\Workspace,
Automation,,Automation,,AutoUATest\ART\Dlis_Compare_By_Techlog\Techlog_DepthShift_CompareProject\ZonesParameters,
Automation,,Automation,,AutoUATest\ART\DV_Reference,
Automation,,Automation,,AutoUATest\ART\Execution,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\Log,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Events,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Events\TLBs,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Events\TLBs\{63817714-CDE8-4517-8590-39DD42F9CE47},
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Log,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Script,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Script\Visualizer,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Script\Visualizer\Events_svb,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\Script\Visualizer\Main_svb,
Automation,,Automation,,AutoUATest\ART\Execution\TestCompleteProject\MaxWellTestTemplate\TestedApps,
Automation,,Automation,,AutoUATest\ART\FFPTestCases,
Automation,,Automation,,AutoUATest\ART\FFPTestCases\Test,
Automation,,Automation,,AutoUATest\ART\Initialization,
Automation,,Automation,,AutoUATest\ART\Perfmon,
Automation,,Automation,,AutoUATest\ART\Performance,
Automation,,Automation,,AutoUATest\ART\Performance\Execution,
Automation,,Automation,,AutoUATest\ART\Performance\PhysicalMachineEnvSetup,
Automation,,Automation,,AutoUATest\ART\Performance\PhysicalMachineEnvSetup\CDrive,
Automation,,Automation,,AutoUATest\ART\Performance\PhysicalMachineEnvSetup\Startup,
Automation,,Automation,,AutoUATest\ART\Publish,
Automation,,Automation,,AutoUATest\ART\Report,
Automation,,Automation,,AutoUATest\ART\Test,
Automation,,Automation,,AutoUATest\ART\Test_Cases,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ADN-4,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ADN-6,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ADN-8,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ADT-C,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\AIT-H,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ALAT-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\APS-C,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\APS-C-CH,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ARC3-5,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ARC6,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ARC8-9,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\BSP,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CAL-Y,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CCL,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CFS-S,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CMR-Depth-OBM,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CMR-STA-CPMG,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CMR-STA-MRF-LT1,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\CMRT-B-EPM,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DLT-E,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DSLT-H-BHC,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DSLT-H-CBL,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DSST-B-U-L,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DSST-Cro-Dipole,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DSST-PS,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\DSST-Stoneley,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\Dual-Ghost,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\Dual-OBMI,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\EcoScope675,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\EcoScope675M,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\EcoScope-Noemi,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\ECS-A,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\EDTC-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\EMIT-A,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\EMS-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\FBST-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\FBST-E,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\FSI-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GPIT-C,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GPIT-F,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GVR-4,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GVR4-WBM,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GVR-6,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GVR6-OBM,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GVR-8,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\GVR8-WBM,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HALS,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HBMS-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HDRS-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HDRS-Dual,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HDRS-H,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HGNS-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HGNS-H,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HLDS,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HNGS-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HRLT,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HSLT-A,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HSTS-B,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HTCS,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HXPT,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\HXPT-A2,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\IMPulse,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\LDS-C,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-B-Basic,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-B-CBL,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-BHC,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-B-PDS-CBL,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-B-RAM,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-Image,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-Image2,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-RAD,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MAST-Standard,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MCR,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MDT-AFA,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MDT-CFA,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MDT-LFA(MRFA-E),
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MDT-MRPA-NE,
Automation,,Automation,,AutoUATest\ART\Test_Cases\DataValidation\DV_Commandline\MDT-MRPO-C,
