"Project Name","Checkpoint Name","Created On","Lines","Statements","Percent Comment Lines","Percent Documentation Lines","Classes, Interfaces, Structs","Methods per Class","Calls per Method","Statements per Method","Line Number of Most Complex Method*","Name of Most Complex Method*","Maximum Complexity*","Line Number of Deepest Block","Maximum Block Depth","Average Block Depth","Average Complexity*","Statements at block level 0","Statements at block level 1","Statements at block level 2","Statements at block level 3","Statements at block level 4","Statements at block level 5","Statements at block level 6","Statements at block level 7","Statements at block level 8","Statements at block level 9","EnCodedFileName"
"temp_horizon_csharp","source","12 Aug 2016","23","11","17.4","0.0","1","1.00","1.00","1.00","14","MdtTreeView.MdtTreeView()","1","16","2","0.27","1.00","9","1","1","0","0","0","0","0","0","0","41142b932e34097637c50a6e0aa0817f6bc07a5c404b0534daa4c1d119569fd3"
"temp_horizon_csharp","source","12 Aug 2016","42","9","11.9","26.2","1","2.00","1.00","2.00","15","MdtTreeView.Dispose(bool disposing)","3","19","3","1.33","2.00","2","3","3","1","0","0","0","0","0","0","131611abab6ff0cbbc7d2742eed74c376895b2c4993f5bf071929b4e20ffd571"
"temp_horizon_csharp","source","12 Aug 2016","104","35","8.7","3.8","1","8.00","1.38","2.13","26","MdtUserControl.Dispose(bool disposing)","4","36","4","1.46","1.38","9","9","11","4","2","0","0","0","0","0","de5f5ea4e0e528cfa6a355fa289ad807107c98fdf98914053f7a60ffeeadae06"
"temp_horizon_csharp","source","12 Aug 2016","49","14","28.6","14.3","1","1.00","2.00","9.00","17","MdtUserControl.InitializeComponent()","1","19","2","1.50","1.00","2","3","9","0","0","0","0","0","0","0","2804f542aeb8d20ac48dbeb2dd341efaf8e6d5615ca35cb6ab2b9ef098a87815"
"temp_horizon_csharp","source","12 Aug 2016","2014","797","5.5","4.5","4","19.50","2.94","7.99","1790","MdtChannel.Read<T>()","28","687","9+","3.62","3.51","18","117","158","139","111","44","119","73","16","2","ea00654a260fc94ac96874b5ce3d8b72b9fe6cad555fca59d094d8208efab44a"
"temp_horizon_csharp","source","12 Aug 2016","734","255","18.7","3.1","1","29.00","2.59","6.76","85","MdtCustomUI.Cleanup()","12","235","5","1.89","2.72","29","29","145","47","4","1","0","0","0","0","c191190a9bfe4de3412322cd3bae6a21d0f8014c2445c5a941e5f8499f3cc571"
"temp_horizon_csharp","source","12 Aug 2016","1063","528","5.5","0.3","3","21.67","1.97","6.31","661","MdtFwk_CustomUI_Utility.ProcessPopupDialogRequest(IMdtCustomUICommunicator customUICommunicator, IMdtGenericCommunicator taskCommunicator, MdtWidget_StdButtonStrip widget_StdButtonStrip, MdtWidget_InPlaceDialog widget_InPlaceDialog)","13","118","5","2.22","2.37","20","77","274","96","47","14","0","0","0","0","50a049108a0687786365b840be083a464aa6a2480c9654d7abb38e2024350066"
"temp_horizon_csharp","source","12 Aug 2016","1645","719","5.7","1.5","7","8.57","4.03","9.20","1060","MdtToolStringProfile.Init( ISlbToolStringHandler toolStringHandler)","25","472","7","2.50","3.12","22","132","239","185","94","29","16","2","0","0","cc02ff971792aea04573cc331f5c36e0aea91066786cfcbcdbcdd1b2abd13b88"
"temp_horizon_csharp","source","12 Aug 2016","393","127","4.6","5.6","1","34.00","1.41","2.24","136","MdtSimUIImpl.SetInstructToSimModule<T> (string name, T instruct)","10","283","5","2.00","1.68","7","43","39","21","15","2","0","0","0","0","c25a9916b098e28611e55bb70a0914eab1254eb699375262d3d810f78887268d"
"temp_horizon_csharp","source","12 Aug 2016","1349","588","1.7","0.0","1","72.00","2.83","5.96","418","Mdt_CustomUIBase.SetupStdWidgets(ControlCollection controls)","13","393","5","2.12","2.54","29","122","246","139","43","9","0","0","0","0","7379f1db11e39485ef3dad63ea8e332c5135708cd496b9fa568a361d0bb28364"
"temp_horizon_csharp","source","12 Aug 2016","517","148","7.4","44.5","1","0.00","0.00","0.00","","","0","41","1","0.99","0.00","2","146","0","0","0","0","0","0","0","0","e4b1a65850235cbd14d4dc79cd25729da482b9ab1a2cf6519fa222fa4ca07362"
"temp_horizon_csharp","source","12 Aug 2016","401","146","12.5","1.7","9","2.22","2.60","4.15","292","Messenger.NotifyAll()","3","302","5","2.06","1.27","19","30","39","41","15","2","0","0","0","0","3d183ff0568c238af01776580eec6eb53d7a9c813074c6d5f70c9310bc1dac02"
"temp_horizon_csharp","source","12 Aug 2016","185","128","0.0","0.0","1","7.00","5.29","15.00","16","MdtFwk_EquipmentTest.GetEnsembleInfoListTest()","1","20","4","2.66","1.00","9","14","13","68","24","0","0","0","0","0","f728708f9c9734bed161b57db011567d3018fe6794dd14ee672d6ce880d8b4a8"
"temp_horizon_csharp","source","12 Aug 2016","131","41","31.3","5.3","1","5.00","3.00","3.60","45","MdtFwk_SimUITest.IseWafe_True_WAFEB()","1","61","3","1.54","1.00","14","7","4","16","0","0","0","0","0","0","9dba7cb8e6d5acfb57962e225e9d24d3abe1a0abf1eaf25032389377127a239c"
"temp_horizon_csharp","source","12 Aug 2016","135","65","16.3","5.2","1","7.00","3.43","5.86","17","MdtWidget_StdToolBarTest.MdtWidget_StdToolBar_Progress_Negative100Percentage_Test()","1","33","3","2.06","1.00","11","11","6","37","0","0","0","0","0","0","6f60d36b4f8c5729438a34ff4d03e1e42ce1a3058a5ba4731a9ee117cd5b6d97"
"temp_horizon_csharp","source","12 Aug 2016","39","15","51.3","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","33614769454752f5b70eac2e9ca4fc44f1e045632f371b1f6d85bf6f4ae7cd83"
"temp_horizon_csharp","source","12 Aug 2016","41","15","53.7","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","028af104ebd6d5ecbd062f0500ff458ce0522db9de84aa3a541ea7f31267ec43"
"temp_horizon_csharp","source","12 Aug 2016","1023","413","1.3","29.1","1","100.00","0.98","2.00","40","Resources.ResourceManager.get()","2","42","4","2.20","1.01","6","108","99","196","4","0","0","0","0","0","4cadd10f9f8bb087657fcd057e0a4d335051da180a844c65b5762b08a6292b09"
"temp_horizon_csharp","source","12 Aug 2016","32","9","46.9","0.0","1","1.00","0.00","1.00","21","Settings.Default.get()","1","21","3","0.89","1.00","4","3","1","1","0","0","0","0","0","0","1c3d39d5ed82827575ea56bc0d69da9440f4489a3d81a4b767e6fa72aa0df4d0"
"temp_horizon_csharp","source","12 Aug 2016","340","130","1.2","9.7","1","40.00","0.60","1.42","185","MdtBits.bool this[int index].set()","4","193","4","1.55","1.13","8","59","49","12","2","0","0","0","0","0","77c1a8bd476e4877e1ec419f8422b6df5b68828da7091e5a71b63902931750a2"
"temp_horizon_csharp","source","12 Aug 2016","1020","409","3.0","7.7","5","17.60","1.10","2.99","154","MdtValue.SetAbsent()","10","105","5","2.03","1.77","14","101","173","102","17","2","0","0","0","0","5c1f126edfb911b59a78f5c00a9a6e662279055ae7a5b5c6cad2842ee150f51d"
"temp_horizon_csharp","source","12 Aug 2016","206","86","4.9","11.2","2","7.00","1.79","3.64","158","MdtSettings.GetRegistryValue(string _valueName, RegistryValueKind regValueKind, object defaultValue)","6","179","5","1.71","1.71","15","17","40","8","4","2","0","0","0","0","8b737439b4ac8502a7a2a166e3213889ea5e4f7b9135b8572552ac34167c22f7"
"temp_horizon_csharp","source","12 Aug 2016","489","176","2.2","11.0","3","12.33","0.81","2.84","274","MdtEventManager.RaiseEvent<T>(object sender, T e)","9","213","8","2.43","2.00","9","43","52","36","19","8","7","1","1","0","039c4181dc2cefaaf9f541b380460b440877050fbf96b2a5de50a66a7ba31606"
"temp_horizon_csharp","source","12 Aug 2016","1475","573","5.4","6.4","6","12.00","2.81","6.31","422","MdtFlashCallSerializer.WriteElement(XmlTextWriter xmlWriter, object value)","12","1080","6","2.36","2.63","21","81","230","174","50","15","2","0","0","0","bf6d143af26acd721dcd4fe86258d69db6eacea4365c5a284a0e25b463d197b5"
"temp_horizon_csharp","source","12 Aug 2016","103","27","7.8","41.7","2","0.00","0.00","0.00","","","0","49","1","0.81","0.00","5","22","0","0","0","0","0","0","0","0","622d55ebfedcc636993abb5f505a94da75ad48d83bcf1dbdc4dced5d20777a6d"
"temp_horizon_csharp","source","12 Aug 2016","27","10","7.4","0.0","1","3.00","0.00","1.00","8","Component_TransparentPanel.OnPaintBackground(PaintEventArgs e)","1","15","3","1.40","1.00","3","3","1","3","0","0","0","0","0","0","99e1df64a874e965127a94a478b604b32d4ad0e1f82da1d4e1ceb28625c5ea89"
"temp_horizon_csharp","source","12 Aug 2016","129","62","4.7","7.0","1","13.00","0.62","2.77","53","WinForm_DismissibleQuestionDlgBox.AlertIcon.set()","5","57","4","2.11","1.50","5","11","23","18","5","0","0","0","0","0","d0345c3230c2d4288e2ce758ba4d6b2c71ecd28751bcfcbca231a15e506bd537"
"temp_horizon_csharp","source","12 Aug 2016","149","95","14.1","7.4","1","2.00","6.50","42.00","14","WinForm_DismissibleQuestionDlgBox.Dispose(bool disposing)","3","18","3","1.87","2.00","2","9","83","1","0","0","0","0","0","0","5d0de5a3034e89bad38b268d226bbae1f4df4a3ab89a5f5eaedc6939f668a0c7"
"temp_horizon_csharp","source","12 Aug 2016","241","179","0.0","0.0","5","1.00","7.40","24.60","16","ChdtDefaultImages64.ChdtDefaultImages64()","1","18","2","1.64","1.00","8","48","123","0","0","0","0","0","0","0","4994664780f151142dd7db99c3abad827a4fdc4feb1f10d994aca358898d8e9a"
"temp_horizon_csharp","source","12 Aug 2016","16","7","0.0","0.0","1","0.00","0.00","0.00","","","0","12","1","0.29","0.00","5","2","0","0","0","0","0","0","0","0","5fe8727120012d0c08ab662896af4a4592fc0b1d061c70b9d936bcd74cd39e80"
"temp_horizon_csharp","source","12 Aug 2016","69","26","8.7","13.0","1","2.00","5.00","5.00","47","ReflectionUtilities.GetStaticFieldValue(Type t, string fieldName)","4","38","3","0.96","3.00","14","2","7","3","0","0","0","0","0","0","a2c94ebf7ef65fcdfa7ff2069846871fcd832e739a690da86e6a83a9ca7307c2"
"temp_horizon_csharp","source","12 Aug 2016","51","25","0.0","0.0","2","1.50","2.67","4.67","42","DataGaugeCreatorHelperFake.DisposeDataGauge(Control gauge)","2","47","3","1.32","1.33","7","4","13","1","0","0","0","0","0","0","178e4c911ddee40f90818a47b674014dc25908a52dde9b082157d716b81a2114"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","699b11f3c2a813d8ef0daf7b0fa40b46657b9fb1af0dd5f1eac89b13cfee03ae"
"temp_horizon_csharp","source","12 Aug 2016","52","38","0.0","0.0","1","12.00","0.50","1.00","9","DataGaugeItem.Column.set()","1","9","3","1.89","1.00","2","12","12","12","0","0","0","0","0","0","3ee3ab04c902f48f3cb8943ca236900207d9438f15350a29bc20637723a93293"
"temp_horizon_csharp","source","12 Aug 2016","45","31","0.0","6.7","1","8.00","0.38","0.88","19","DataGaugeList.Columns.set()","1","19","3","1.42","1.00","8","8","9","6","0","0","0","0","0","0","01cb9405d7488014fa2b76b49a869d853f56c4fc54625e3f2736a5ea61eadb81"
"temp_horizon_csharp","source","12 Aug 2016","8","2","0.0","0.0","0","0.00","0.00","0.00","","","0","2","0","0.00","0.00","2","0","0","0","0","0","0","0","0","0","22ec0957b07dd5c258fe616ed97bf23883d335c422c3a5ba9cd13d1a1bad3304"
"temp_horizon_csharp","source","12 Aug 2016","18","13","0.0","0.0","1","0.00","0.00","0.00","","","0","13","1","0.31","0.00","9","4","0","0","0","0","0","0","0","0","4c62df85a1f398dfd0ace1d43324cbf259cd1522086129b98daf1dc3c5abfd9e"
"temp_horizon_csharp","source","12 Aug 2016","54","33","0.0","0.0","1","4.00","1.00","4.25","20","FactoryClassSource.CreateClass(string baseDir, string targetName)","5","38","4","1.67","1.67","8","4","14","5","2","0","0","0","0","0","daf1674966f6e8f5e3555b12ca24e7b549cf2d26930122ca3cbafe21c186e9dd"
"temp_horizon_csharp","source","12 Aug 2016","31","10","0.0","0.0","1","3.00","0.00","0.00","11","FactoryClassSourceLoadException.FactoryClassSourceLoadException(String s, Exception e)","1","12","1","0.30","1.00","7","3","0","0","0","0","0","0","0","0","600f9c9c6c6098a74c287103b179052187d1913b8c61b16f62ea95415afdd17d"
"temp_horizon_csharp","source","12 Aug 2016","161","73","0.0","7.5","1","10.00","1.30","5.60","48","FreeUniformGrid.ColumnRowChangedCallBack(DependencyObject d, DependencyPropertyChangedEventArgs e)","5","83","3","1.78","2.40","5","12","50","6","0","0","0","0","0","0","fe9b3f62c499c10e8fd72f583cca9ce411562f3f4d54977a282d3f0325a82f48"
"temp_horizon_csharp","source","12 Aug 2016","10","5","0.0","0.0","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","5","0","0","0","0","0","0","0","0","0","0efe2aebcf956fd2e058597b718d911855d98f669df1d767baa107b63f7d13a0"
"temp_horizon_csharp","source","12 Aug 2016","20","10","0.0","20.0","1","0.00","0.00","0.00","","","0","1","0","0.00","0.00","10","0","0","0","0","0","0","0","0","0","429a0f7532ba4495762411459e154d74d4c02b39173b124b2699ca54f7c8d842"
"temp_horizon_csharp","source","12 Aug 2016","37","22","0.0","8.1","1","2.00","1.50","5.50","16","PresetDataGaugeAccessConverter.Convert(object[] values, Type targetType, object parameter, System.Globalization.CultureInfo culture)","4","23","3","1.32","2.50","9","2","6","5","0","0","0","0","0","0","6c0e13874b68fca6182ea74d324e35255a19f4ff7f407f7a4935f0b1371f91c7"
"temp_horizon_csharp","source","12 Aug 2016","43","21","0.0","0.0","1","2.00","2.00","7.00","20","PropertyChangedNotificationBase.OnSetVal<T>(ref T field, T value, [CallerMemberName] string propertyName = "")","5","26","4","2.19","3.50","4","3","5","3","6","0","0","0","0","0","386b2f75479290b16635bd142c7a9fb05baba535963ba21723a58b06fd91629b"
"temp_horizon_csharp","source","12 Aug 2016","188","83","2.1","1.6","1","19.00","1.00","2.47","156","SlbDataGauge.UpdateDataGaugeObject(SlbDataGauge gauge)","4","38","3","1.78","1.58","6","19","45","13","0","0","0","0","0","0","4c7a0d2f947d714ec016672a5b37d730ee90cd7581f473f0415184ba968c4dff"
"temp_horizon_csharp","source","12 Aug 2016","18","8","0.0","16.7","2","1.00","0.50","0.50","8","SortedDataGagueView.SortedDataGagueView()","1","16","2","1.00","1.00","3","2","3","0","0","0","0","0","0","0","39e02d8dac49c5a54d55b0d3e47d7b392bba7ccebc4d828c6ceea59c2fe336a4"
"temp_horizon_csharp","source","12 Aug 2016","80","53","1.3","0.0","1","8.00","0.88","3.88","28","SortedDataGaugeDataModel.SortedDataGaugeDataModel(IEnumerable<DataMonitorEnsembleInfo> ensembleInfos)","12","39","4","2.13","2.10","6","8","18","15","6","0","0","0","0","0","95188922fa016946cfd220e575a38d3e2a8873bd48b2efe5d2f0baacdd7c9d21"
"temp_horizon_csharp","source","12 Aug 2016","176","54","0.0","0.0","1","4.00","7.25","11.25","9","SortedDataGaugeGenerator.GenerateToolDataGaugeLists(AplToolStringProfile toolStringProfile)","12","30","5","2.46","4.25","5","4","24","6","12","3","0","0","0","0","978992295cf8b406303ce045d4c44d9dfddac0db1755bb48c538b1af64cdc41a"
"temp_horizon_csharp","source","12 Aug 2016","129","66","0.0","0.0","1","10.00","2.00","4.80","74","SortedDataGaugeUi.GetToolStringDataMonitorEnsembleList(ISlbToolStringHandler tsh)","7","101","5","2.05","1.70","8","10","33","4","8","3","0","0","0","0","6e0e1c937b017cc370f881a197cd0d139a56a327d617a94ecc49ed26b3dff703"
"temp_horizon_csharp","source","12 Aug 2016","289","138","2.1","6.2","2","6.00","2.25","9.08","191","SortedDataGaugeUi.UpdateAlarmStatus(Array alarmContextInfoArray)","11","209","6","2.35","3.92","13","16","59","24","16","6","4","0","0","0","6c7bcd880bff06c25e65c701b32a0ecb7b59ec1fd74f3fac7cf7bd122dd02d71"
"temp_horizon_csharp","source","12 Aug 2016","75","35","12.0","14.7","1","2.00","3.00","14.00","14","SortedDataGaugeUi.Dispose(bool disposing)","3","18","3","1.77","2.00","2","5","27","1","0","0","0","0","0","0","36d208ed3a8870b1cecf3222bc6285687afaadcdf8e02d031f6861ef3dbb8195"
"temp_horizon_csharp","source","12 Aug 2016","24","17","0.0","0.0","1","5.00","0.20","0.60","8","ToolDataGaugeSettings.ToolDataGaugeSettings()","1","8","3","1.47","1.00","3","5","7","2","0","0","0","0","0","0","8576bdde22d6b1b32ddb6f26d2f9bdafdcb33b80ee716d6bbd3a549c5ae357ec"
"temp_horizon_csharp","source","12 Aug 2016","33","12","0.0","0.0","1","2.00","1.00","3.00","23","DataGaugeHelperMock.DisposeDataGauge(System.Windows.Forms.Control gauge)","2","28","3","1.33","1.50","4","2","4","2","0","0","0","0","0","0","a487fb4c29d930f7778d317143f380feb760373cc5898eee6199e3d5ccc3b82c"
"temp_horizon_csharp","source","12 Aug 2016","55","17","52.7","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","17","0","0","0","0","0","0","0","0","0","5863ff90320e664fa671461fe68608d0977b65b6e7b83215c86f63cf1cd6fee8"
"temp_horizon_csharp","source","12 Aug 2016","63","29","20.6","15.9","1","4.00","0.50","2.00","40","Resources.ResourceManager.get()","2","42","4","1.59","1.25","6","12","3","4","4","0","0","0","0","0","08a9907063362c5ff24782c675f63f2a59a65317b1e8ccd5482530b26d5f8195"
"temp_horizon_csharp","source","12 Aug 2016","26","9","34.6","0.0","1","1.00","0.00","1.00","21","Settings.Default.get()","1","21","3","0.89","1.00","4","3","1","1","0","0","0","0","0","0","9de667f706b46a3c24f42b55138a8af600d477042240d75fd4184e1fb90ee9cb"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","7863144f63aa19ab99066f1328d846b40fa01347dffc144bd657f6179c3349bf"
"temp_horizon_csharp","source","12 Aug 2016","1100","727","19.0","0.6","1","27.00","6.85","22.26","757","MLT_SimUI.ValidateFpc(string txt, int minVal, int maxVal)","5","161","4","1.93","2.37","8","118","518","82","1","0","0","0","0","0","1b516e8896f0da2de4581817b90ee4268cc9dd16734a831af8b81321c2e28c57"
"temp_horizon_csharp","source","12 Aug 2016","444","239","9.9","7.4","2","3.50","3.57","30.00","308","MP3_XyPlotTM_VPVS_DTCO.CreateLithologyLine(LithologyLineInfo lithologyLine)","6","360","5","2.21","2.00","8","14","176","5","34","2","0","0","0","0","49ae72701d8a880771a13d6fa0371ee48727287b45ec20505fd22a44a6993bc6"
"temp_horizon_csharp","source","12 Aug 2016","36","15","47.2","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","15","0","0","0","0","0","0","0","0","0","3c2e61eefa1875c97e0b7130fd3a2c1ce0370bb12fee4badbe538a50b0046634"
"temp_horizon_csharp","source","12 Aug 2016","62","14","71.0","0.0","0","0.00","0.00","0.00","","","0","1","0","0.00","0.00","14","0","0","0","0","0","0","0","0","0","5802e25266731b1b1d1f688b190ece8f448e79f6078ac53386662d8b7d05b95c"
"temp_horizon_csharp","source","12 Aug 2016","1873","581","20.7","7.2","7","4.71","2.48","8.48","1489","MRX_WellLogDocumentQuery.QueryAllCaliData(string ensembleGUID, out string[][] queryResult)","17","1738","7","1.93","3.45","27","269","125","72","63","16","7","2","0","0","943526f30580d12893f69a74f377875c741362457c0ef6ebd2236bac6874eb1b"
"temp_horizon_csharp","source","12 Aug 2016","734","374","12.1","6.0","1","14.00","8.14","23.93","289","MRX_CustomPlot.ImportFSearchReport( string FileName )","33","312","6","2.78","5.07","16","23","137","98","52","47","1","0","0","0","0fd86a927a8f26b7764516fdf0a45a50c98214a8e1e7c2a99112e0b0155dfb31"
"temp_horizon_csharp","source","12 Aug 2016","796","279","15.5","14.9","1","26.00","2.85","9.08","580","MRX_DataGridViewPanel.GridView_CellsChanging(object sender, GridCellsChangingEventArgs e)","14","346","8","2.94","3.42","9","34","100","38","44","34","16","3","1","0","8c098edf12cf1bbd78707db4d2bfbb507f0011f85244ddb1494e8a2a8a1bc93d"
"temp_horizon_csharp","source","12 Aug 2016","379","142","21.9","12.9","1","15.00","3.33","7.13","84","MRX_InfoPanel.MRX_InfoPanel_Paint(object sender, System.Windows.Forms.PaintEventArgs e)","4","92","5","1.92","1.73","10","21","89","16","5","1","0","0","0","0","c411393b0fe7bfea68c736bcce39bb2add992245b7e5cff2f516767790892bca"
"temp_horizon_csharp","source","12 Aug 2016","501","193","21.4","11.6","1","15.00","3.20","10.00","98","MRX_UI_FileSelect.Dispose(bool disposing)","8","335","6","2.13","3.00","14","29","94","39","10","4","3","0","0","0","26142a46ab556d972e577738db43ae01bebb31c4c63dacc833f4de258f79cec3"
"temp_horizon_csharp","source","12 Aug 2016","343","143","19.8","11.4","1","8.00","4.13","13.63","275","MRX_UIFirmwareInfoTable.OnUpdateNotify(string Type, string Context, string SubscriberID)","13","289","6","2.20","3.38","15","19","74","15","5","7","8","0","0","0","3224adf9f19a20b49f739c09cc42cf8e1d1f1d4fa6bec0db992818a10e34bbac"
"temp_horizon_csharp","source","12 Aug 2016","2192","1034","22.7","5.6","1","35.00","9.14","26.31","1060","MRX_UI_LoadSequence.OnUpdateNotify(string Type, string Context, string SubscriberID)","15","509","6","2.46","5.37","13","100","583","135","154","42","7","0","0","0","ef56a87a2c0696b90e3cd0bd36710e811594c6ac99ac90ef01200bb10fe36df2"
"temp_horizon_csharp","source","12 Aug 2016","1043","704","14.4","4.8","1","14.00","9.93","44.93","919","MRX_UIMonitorAlarmsAndShellInfo.setAlarmStateOnGauge(ISlbHzFwkDataGaugeItem dataGauge)","6","186","4","2.09","2.07","16","59","546","12","71","0","0","0","0","0","5b5e1a85be1d1e87e90d791701d03eddd1c7df57bce73df966aa8771b3d74c86"
"temp_horizon_csharp","source","12 Aug 2016","1538","1100","14.4","3.1","1","14.00","16.29","71.36","1362","MRX_UIMonitorAuxAndAccMeas.setAlarmStateOnGauge(ISlbHzFwkDataGaugeItem dataGauge)","6","215","4","2.10","2.07","16","85","878","12","109","0","0","0","0","0","07dbefc9616fd5d0371ba51682db856e4f544a2a8a9d88e850ec74a388a40092"
