File,CID,Severity,Checker,Status
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52501,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52502,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52503,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52504,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52556,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52557,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52558,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtDevices/H2S/Acquisition/MdtDevices_H2S_CustomUI_ScanPlot.Designer.cs,52559,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Core/Common/IO/SeismicFileWriter.cs,52610,Unspecified,GUARDED_BY_VIOLATION,Dismissed
/Maxwell/Main/HzProducts/Viewers/SurveyMonitor/Viewer/MsTest/SlbSurveyMonitorViewerUIP_MsTest/SurveyMonitorViewerUIP_MsTest.cs,52625,Minor,FORWARD_NULL,Dismissed
/Maxwell/Main/HzApplications/PSP_PL/EMIT/EMITXL/Simulation/EMITXL_LoggingFrameGenerator.cpp,52626,Minor,NO_EFFECT,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52634,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52635,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52636,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52637,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52638,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52640,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/RCM/ThmRecorder/MdtThmRecorderDfModule.cpp,52678,Minor,DEADCODE,Dismissed
/Maxwell/Main/HzApplications/MSCT/MSCT/MSCT-BA/ToolControl/MsctBaSeqModule_TnDCartridgeTest.cpp,52684,Minor,CONSTANT_EXPRESSION_RESULT,Dismissed
/Maxwell/Main/HzApplications/FBST/FBST-E/Acquisition/FBST-E_AdaptivePhaseFunctions.cpp,52692,Unspecified,COPY_PASTE_ERROR,Dismissed
/Maxwell/Main/HzFwkUtils/MiniDump/MainFormPresenter.cs,52751,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/MiniDump/AutoTest/MainFormPresenterTest.cs,52752,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/MiniDump/AutoTest/MainFormPresenterTest.cs,52753,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Processing/VSP/ProcessModules/DC_BandPassFilter.cs,52773,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Processing/VSP/ProcessModulesUI/DC_BandPassFilter_ParamUICtrl.cs,52774,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Processing/VSP/ProcessModulesUI/DC_BandPassFilter_ParamUICtrl.cs,52775,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Processing/VSP/ProcessModulesUI/DC_BandPassFilter_ParamUICtrl.cs,52776,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Processing/VSI/RealTimeProcessModules/DS_BandPassFilter.cs,52777,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/Instrumentation/LogProvider/LogContext.cpp,52805,Unspecified,RETURN_LOCAL,Dismissed
/Maxwell/Main/HzFramework/Computation/Gating/gTest/Gating_gTest/FakeILogger.h,52806,Unspecified,RETURN_LOCAL,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoningLayout.cs,52859,Unspecified,CALL_SUPER,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoneEditorControl.cs,52860,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicParameterEnumString.cs,52863,Unspecified,NULL_RETURNS,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoningLayout.cs,52864,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicParameterEditor.Designer.cs,52865,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoneEditorControl.Designer.cs,52866,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoneEditorControl.Designer.cs,52867,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoneEditorControl.Designer.cs,52869,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoneEditorControl.Designer.cs,52870,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicParameterEditor.Designer.cs,52871,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicParameterEditor.Designer.cs,52872,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicParameterEditor.Designer.cs,52873,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicParameterEditor.Designer.cs,52874,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Sonic/ParameterWorksheet/ParameterWorksheet/SonicZoneEditorControl.Designer.cs,52875,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Controls/PlanckPanelControl/Testing/PlanckAcquisitionPanel_MsTest/PlanckAcquisitionPanelTest.cs,52976,Unspecified,RESOURCE_LEAK,Dismissed
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/xutility,52992,Unspecified,DEADCODE,New
/Maxwell/Main/HzFramework/Computation/Domain/TimeDepthCache.cpp,52993,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Utilities/RuntimeInformationCollect/MainForm.cs,52997,Unspecified,NULL_RETURNS,Dismissed
/Maxwell/Main/HzApplications/TALN/TNPC/ToolControl/TnpcSeqModuleBase.cpp,53049,Unspecified,COM.BSTR.CONV,New
/Maxwell/Main/HzFramework/DataStore/Clients/BulkData/DscCompRepresentation.cpp,53050,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/DataStore/Clients/BulkData/DscCompRepresentation.cpp,53051,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzApplications/ACTiveCT/PTC/UI/MsTest/ACTR/RugTcControlPanelViewModelTest.cs,53111,Minor,FORWARD_NULL,Dismissed
/Maxwell/Main/HzProducts/GenericComponents/ParameterAccessLayer/ParameterAccessLayer_MsTest/SlbDataExplorerUIFormTest.cs,53117,Minor,FORWARD_NULL,Dismissed
/Maxwell/Main/HzApplications/MSCT/MSCT/Common/Calibration/MsctCaliCompModule_CorePusherPosition.cpp,53226,Unspecified,DEADCODE,Dismissed
/Maxwell/Main/HzFwkUtils/Instrumentation/LogProvider/SlbLogger.cpp,53230,Unspecified,RETURN_LOCAL,Dismissed
/Maxwell/Main/HzApplications/NGI/NGI_CalibrationCheck/runCalibrationCheck.c,53241,Moderate,OVERRUN,Dismissed
/Maxwell/Main/HzApplications/NGI/NGI_CalibrationCheck/runCalibrationCheck.c,53242,Unspecified,OVERRUN,New
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Processing/VSI/RealTimeProcessModules/DS_SoftwareTOFS.cs,53336,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Seismic/VSI/ToolControl/VsiToolControlModuleBase.cpp,53340,Unspecified,DEADCODE,Dismissed
/Maxwell/Main/HzApplications/Seismic/BHSeismic/Core/Common/Server/SeismicDataTableSource.cs,53349,Minor,REVERSE_INULL,Dismissed
/Maxwell/Main/HzFramework/Acquisition/DataPump/HSPMDataPump.cpp,53352,Minor,INVALIDATE_ITERATOR,Dismissed
/Maxwell/Main/HzFramework/Acquisition/DataPump/HSPMDataPump.cpp,53353,Minor,INVALIDATE_ITERATOR,Dismissed
/Maxwell/Main/HzFwkUtils/Performance/PerformanceAnalyzer/Chart/BarChart.cs,53397,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/Performance/PerformanceAnalyzer/Chart/LineChart.cs,53398,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzAPI/BaseImpl/GTest/BaseImpl_GTest/SafeArrayRoutinesTest.cpp,53415,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzAPI/BaseImpl/GTest/BaseImpl_GTest/SafeArrayRoutinesTest.cpp,53416,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzAPI/BaseImpl/GTest/BaseImpl_GTest/SafeArrayRoutinesTest.cpp,53417,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzAPI/BaseImpl/GTest/BaseImpl_GTest/SafeArrayRoutinesTest.cpp,53418,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzAutoTest/Util/EquipmentSetupHelper.cs,53571,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Utilities/DBBuilder/AutoTest/DBBuilder_AutoTest/HelperTest.cs,53575,Unspecified,NULL_RETURNS,Dismissed
/Maxwell/Main/HzFramework/Utilities/RTBackupRestore/Autotest/BulkDataRtBackupUnitTest.cs,53584,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Utilities/HzStartupManager/AutoTest/DatabaseHandlerTest.cs,53597,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Utilities/HzStartupManager/AutoTest/DatabaseHandlerTest.cs,53599,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Utilities/RTBackupRestore/Autotest/BulkDataRtBackupUnitTest.cs,53604,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53744,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53747,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineReconfigurationTests.cpp,53749,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53753,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53756,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53760,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53761,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,53763,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53765,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53766,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53767,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53768,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53769,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53770,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53771,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53772,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53773,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53774,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53775,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/AkimaGateTest.cpp,53776,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54118,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54119,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54120,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54121,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54122,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54123,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54124,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54125,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54126,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54127,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzApplications/MDT/MdtUI/MdtChambers/MRSC/Acquisition/MdtMrsc_CustomUI_SealValveControl.designer.cs,54128,Unspecified,RESOURCE_LEAK,New
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CPackGateTest.cpp,54129,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CLogInterpGateTest.cpp,54130,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CLogInterpGateTest.cpp,54131,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CPackGateTest.cpp,54132,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CPackGateTest.cpp,54133,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CLinearInterpGateTest.cpp,54134,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CLinearInterpGateTest.cpp,54135,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CLastOutputNAGateTest.cpp,54136,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CAngularInterpGateTest.cpp,54137,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CLastOutputNAGateTest.cpp,54140,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFramework/Computation/CmpGates/gTest/CAngularInterpGateTest.cpp,54141,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Ultrasonics/CustomUI/FPMPlugin/USIT_LgPlugin_HZMD.cs,54172,Unspecified,CALL_SUPER,Dismissed
/Maxwell/Main/HzApplications/Ultrasonics/CustomUI/USIT_CustomUIUnitTest_MSTest/FPMPlugin/USIT_LgPlugin_HFVLCoreTestable.cs,54203,Unspecified,CALL_SUPER,Dismissed
/Maxwell/Main/HzApplications/Ultrasonics/CustomUI/USIT_CustomUIUnitTest_MSTest/FPMPlugin/USIT_LgPlugin_HFVLCoreTestable.cs,54204,Unspecified,CALL_SUPER,Dismissed
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlbase.h,54238,Unspecified,ARRAY_VS_SINGLETON,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlbase.h,54239,Unspecified,UNCAUGHT_EXCEPT,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlbase.h,54240,Unspecified,UNCAUGHT_EXCEPT,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atltrace.h,54241,Unspecified,UNINIT_CTOR,New
/Maxwell/Main/HzApplications/Tractors/xtra/Task/XTRA_AutoSurfaceCheck_SeqModule.cpp,54249,Minor,CHECKED_RETURN,Dismissed
/Maxwell/Main/HzApplications/Tractors/xtra/CustomUI/XtraAutoSurfaceChk.Designer.cs,54257,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/Tractors/xtra/CustomUI/XtraAutoSurfaceChk.Designer.cs,54258,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/Performance/PerformanceAnalyzer/Chart/PieChart.cs,54260,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/SSLT/TestDiagnostics/SSLT_NewCartridgeTndTaskBase.cpp,54282,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzApplications/PERFO/SafetyBarrier/Acquisition/SafetyBarrierAcqModule.cpp,54294,Minor,UNCAUGHT_EXCEPT,Dismissed
/Maxwell/Main/HzApplications/PERFO/SafetyBarrier/Acquisition/SafetyBarrierAcqModule.cpp,54295,Minor,UNCAUGHT_EXCEPT,Dismissed
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/vector,54390,Unspecified,CHECKED_RETURN,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlcomcli.h,54392,Unspecified,COM.ADDROF_LEAK,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/tuple,54394,Unspecified,COM.BSTR.CONV,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/xutility,54395,Unspecified,CONSTANT_EXPRESSION_RESULT,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlbase.h,54396,Unspecified,DEADCODE,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlbase.h,54397,Unspecified,DEADCODE,New
/Maxwell/Main/HzFramework/Utilities/RuntimeInformationCollect/MainForm.cs,54400,Unspecified,NULL_RETURNS,Dismissed
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/ppltasks.h,54405,Unspecified,RESOURCE_LEAK,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atlbase.h,54409,Unspecified,UNCAUGHT_EXCEPT,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/vector,54410,Unspecified,UNCAUGHT_EXCEPT,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/vector,54411,Unspecified,UNCAUGHT_EXCEPT,New
/Maxwell/Main/HzWafe/FrontEnd/Host/Host.cpp,54412,Unspecified,UNCAUGHT_EXCEPT,Dismissed
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/pplcancellation_token.h,54413,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/ppltasks.h,54414,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/atltrace.h,54422,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/condition_variable,54423,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/future,54424,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/mutex,54425,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/thread,54426,Unspecified,UNINIT_CTOR,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/atlmfc/include/afxanimationcontroller.h,54429,Unspecified,UNUSED_VALUE,New
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisReader/DlisFileReaderBase.cpp,54629,Unspecified,CHECKED_RETURN,Dismissed
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisWriter/SingleIndexDataWriter.cpp,54642,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisWriter/ArchiveDataWriter.cpp,54643,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisWriter/ArchiveWriter.cpp,54644,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisWriter/ArchiveWriter.cpp,54645,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Dex/DexNative_MicroTest/DlisFrameTest.cpp,54646,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Dex/DexNative_MicroTest/DlisFrameTest.cpp,54648,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Dex/DexNative_MicroTest/DlisFrameTest.cpp,54649,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Computation/ParallelIntegration/gTest/ComputationEngineTests.cpp,54655,Unspecified,FORWARD_NULL,Dismissed
/Maxwell/Main/HzFramework/Utilities/RTBackupRestore/Autotest/BackupManagerAutoTest.cs,54658,Unspecified,GUARDED_BY_VIOLATION,Dismissed
/Maxwell/Main/HzProducts/Editors/UnitSystemEditor/UIUnitServer_MsTest/UnitMapBuilderTest.cs,54661,Minor,GUARDED_BY_VIOLATION,Dismissed
/Maxwell/Main/HzFramework/Utilities/RTBackupRestore/Autotest/TDFBackupRestoreAutoTest.cs,54662,Unspecified,GUARDED_BY_VIOLATION,Dismissed
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisWriter/ArchiveDataWriter.cpp,54663,Unspecified,INVALIDATE_ITERATOR,Dismissed
/Maxwell/Main/HzFramework/Dex/DLIS/DexDlisWriter/ArchiveDataWriter.cpp,54664,Unspecified,INVALIDATE_ITERATOR,Dismissed
/Maxwell/Main/HzFwkUtils/Instrumentation/LogProviderWrapper_MsTest/LogProviderTest.cs,54760,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/Instrumentation/LogProviderWrapper_MsTest/LogProviderTest.cs,54761,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/Instrumentation/LogProviderWrapper_MsTest/LogProviderTest.cs,54762,Minor,RESOURCE_LEAK,Dismissed
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/xmemory,54769,Unspecified,UNCAUGHT_EXCEPT,New
/Program Files (x86)/Microsoft Visual Studio 12.0/VC/include/regex,54773,Unspecified,UNINIT_CTOR,New
/Maxwell/Main/HzApplications/ACTiveCT/PTC/UI/MsTest/ACTR/RugTcFastCharts/RugTcChartManagerViewModelTest.cs,54805,Minor,FORWARD_NULL,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,54808,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,54809,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Editors/TimeLapsePassGeneration/TimeLapseUIP.cs,54810,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/Performance/PerformanceAnalyzer/Chart/PointChart .cs,54811,Unspecified,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/LogViewer/Viewer/AutoTest/LVHelper_Test.cs,54835,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/LogViewer/Viewer/AutoTest/LVHelper_Test.cs,54836,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/LogViewer/Viewer/AutoTest/LVHelper_Test.cs,54837,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/LogViewer/Viewer/AutoTest/LVHelper_Test.cs,54838,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzProducts/Viewers/LogViewer/Viewer/AutoTest/LVHelper_Test.cs,54839,Minor,RESOURCE_LEAK,Dismissed
/Maxwell/Main/HzFwkUtils/MaxShell/MaxShellCore_MsTest/TestCommands.cs,54862,Minor,NULL_RETURNS,Dismissed
